date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,on_demand,not_subscribed,IN,0,7,104,4,2,1.4016666666666666,42.05,0.53221111251740283,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,4,101,2,3,1.05425,21.085,0.18884908195253022,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,live,not_subscribed,IN,0,4,104,4,1,2.065,123.9,5.7202216066482,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,7,101,2,1,1.51645,90.987,1.8392359005457852,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,ws_Jw061u9g,on_demand,not_subscribed,IN,10,26,104,4,1,0,0,0,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,7Pb-wiDGWiQ,on_demand,not_subscribed,IN,10,4,104,4,1,0.24833333333333332,14.9,99.333333333333329,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,hPLbxYZPZ-s,on_demand,not_subscribed,IN,0,3,105,4,1,0.26666666666666666,16,0.21248339973439576,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,live,subscribed,IN,0,0,104,4,1,4.416666666666667,265,12.234533702677748,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,yAfY08nV4Ps,on_demand,subscribed,IN,0,7,104,4,1,0.098333333333333328,5.9,0.16407119021134595,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,live,subscribed,IN,0,7,104,4,3,16.248333333333335,324.96666666666664,15.003077870113881,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,xLGsiudA4H8,on_demand,not_subscribed,IN,0,5,101,2,1,0.37171666666666664,22.303,0.41164636397194537,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,ZkWHQGf7jxk,on_demand,subscribed,IN,0,7,104,4,1,0.7,42,1.6779864163004394,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,not_subscribed,IN,0,8,104,4,1,0.19833333333333333,11.9,0.10658307210031348,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,not_subscribed,IN,0,4,104,4,2,0.48333333333333334,14.5,0.12987012987012986,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,subscribed,IN,0,4,101,2,3,2.3243666666666667,46.487333333333332,0.58837277981690084,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,FIKhTJ5Od5g,on_demand,subscribed,IN,0,7,104,4,1,0.048333333333333332,2.9,0.12123745819397994,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,LAiOOJ7kMnE,on_demand,subscribed,IN,0,7,104,4,1,0.083333333333333329,5,0.14602803738317757,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,not_subscribed,IN,0,3,104,4,2,1.645,49.35,0.78184410646387836,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,live,not_subscribed,KW,7,3,104,4,1,0.19833333333333333,11.9,0.28989037758830694,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,not_subscribed,IN,0,3,105,4,1,2.0333333333333332,122,1.0927004030452305,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,not_subscribed,IN,0,3,104,4,8,10.64835,79.862625,0.715294446932378,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,jQLnLFjQ-EU,on_demand,not_subscribed,IN,10,24,104,4,4,1.7066666666666668,25.6,69.1891891891892,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,5Kjf7eR22Rg,on_demand,subscribed,IN,0,4,101,2,1,0.55775,33.465,0.55050172725777269,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XGcbBPew1qU,on_demand,not_subscribed,IN,0,4,104,4,1,0.11333333333333333,6.8,0.15521570417712852,1,0.11333333333333333
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,on_demand,not_subscribed,IN,0,4,104,4,1,1.6866666666666668,101.2,1.2808505252499685,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,not_subscribed,IN,7,3,104,4,5,1.2616333333333334,15.139599999999998,0.13559874608150471,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,subscribed,IN,0,3,104,4,3,2.6333333333333333,52.666666666666664,1.266330047287008,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,dhO9gFAho8M,on_demand,not_subscribed,IN,0,5,101,2,1,0.972,58.32,2.6521145975443385,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,subscribed,IN,7,3,102,4,1,0.23961666666666667,14.377,0.350231425091352,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,live,subscribed,IN,0,3,101,2,1,3.1719,190.314,4.6361510353227775,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,DDo9mAReEa0,on_demand,subscribed,IN,0,7,104,4,1,0.065,3.9,0.093301435406698566,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,not_subscribed,IN,0,7,104,4,1,0.05,3,0.0721327242125511,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,not_subscribed,IN,10,24,104,4,1,0.033333333333333333,2,3.3333333333333335,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,qGOiYsubBsY,on_demand,subscribed,IN,0,5,104,4,1,0.51166666666666671,30.7,0.90400471142520611,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,4jHcRVBKCxg,on_demand,subscribed,IN,0,14,104,4,1,0.21333333333333335,12.8,0.1216845707766898,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,BWX4_McBmQc,on_demand,not_subscribed,IN,1,9,104,4,1,4.2179333333333338,253.076,15.064047619047619,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,4xr08h1V5L4,on_demand,subscribed,IN,0,18,105,4,1,60.576666666666668,3634.6,96.587828859952168,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,w4kZ_xM2sJM,on_demand,subscribed,IN,0,8,104,4,1,0.068333333333333329,4.1,0.136986301369863,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,on_demand,subscribed,IN,0,7,104,4,1,0.016666666666666666,1,0.012656625743576762,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,CBmMFt1rzN0,on_demand,subscribed,IN,0,14,101,2,2,0.11035,3.3105,0.13131693772312575,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,not_subscribed,IN,0,3,105,4,1,0.26166666666666666,15.7,0.19870902417415517,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,not_subscribed,IN,0,3,104,4,1,1.15,69,0.87330717630679666,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,not_subscribed,IN,7,3,104,4,1,0.26833333333333331,16.1,0.20377167447158587,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,SG,7,3,104,4,1,0.28333333333333333,17,0.41412911084043846,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,3,102,4,1,0.34173333333333333,20.504,0.41447341823327272,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,xAF_q7q6BB0,on_demand,subscribed,IN,0,14,101,2,1,0.41168333333333335,24.701,1.2811721991701244,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,IN,0,3,104,4,5,1.1466666666666667,13.76,0.33520097442143726,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,zEK8-6tQpV0,on_demand,subscribed,IN,0,18,104,4,1,1.9834,119.004,4.2946228798267772,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,IN,7,3,104,4,14,5.10845,21.893357142857145,0.53333391334609359,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,not_subscribed,LK,7,3,101,2,1,0.1693,10.158,0.0909807433945365,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,LikxQO7ZATI,on_demand,not_subscribed,IN,0,5,101,2,1,6.4844166666666663,389.065,5.4074357192494791,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,subscribed,IN,0,8,105,4,1,0.41666666666666669,25,0.2239140170174653,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,PcIsCdEAczA,on_demand,subscribed,IN,0,3,104,4,2,0.25,7.5,0.12813941568426448,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,X9toDuBMnyk,on_demand,subscribed,IN,0,4,104,4,1,1.3,78,16.666666666666668,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,subscribed,IN,0,4,105,4,1,1.335,80.1,0.71742051052395883,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,subscribed,IN,0,4,104,4,3,13.758333333333333,275.16666666666669,2.4645469473055681,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,q1z-Wd-WqJA,on_demand,subscribed,IN,0,5,104,4,1,0.36666666666666664,22,0.29419630917357581,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,PcIsCdEAczA,on_demand,not_subscribed,IN,0,7,104,4,1,0.016666666666666666,1,0.017085255424568596,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,y7zdvQdunCc,on_demand,not_subscribed,IN,0,5,104,4,1,0.225,13.5,0.391644908616188,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,l8wTEFMH7W0,on_demand,subscribed,IN,10,7,104,4,1,0.018333333333333333,1.1,3.5483870967741935,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,IN,0,3,104,4,2,0.6,18,0.3638568829593693,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,on_demand,not_subscribed,IN,7,3,101,2,1,0.2951,17.706,0.81745152354570638,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,subscribed,IN,0,3,104,4,2,0.21666666666666667,6.5,0.10297845373891001,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,IN,7,3,102,29,1,0.363,21.78,0.5305724725943971,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,not_subscribed,IN,0,8,105,4,1,9.3091333333333335,558.548,13.429862947823997,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,D3MCVip9A_E,on_demand,subscribed,IN,0,14,101,2,4,0.10846666666666667,1.627,0.05517124448965751,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,not_subscribed,IN,0,8,104,4,1,0.016666666666666666,1,0.024044241404183698,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,subscribed,IN,7,3,104,4,1,0.815,48.9,0.77471482889733845,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,xAF_q7q6BB0,on_demand,subscribed,IN,0,4,101,2,1,0.13648333333333335,8.189,0.42474066390041493,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,live,not_subscribed,KW,0,7,104,4,1,0.14833333333333334,8.9,0.21680876979293545,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,not_subscribed,IN,0,4,104,4,5,3.3606666666666665,40.327999999999996,0.96965616734792015,1,1.3483333333333334
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,3,105,4,9,25.99,173.26666666666668,1.5518734139423795,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,3,104,4,41,57.513333333333335,84.165853658536591,0.75383657553548222,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,WL03wmawFP8,on_demand,not_subscribed,IN,0,7,104,4,1,0.10166666666666667,6.1,0.11753371868978806,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,on_demand,subscribed,IN,0,4,104,4,3,0.62666666666666671,12.533333333333333,0.15862970931949541,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,7,3,104,4,8,2.4232833333333335,18.174625,0.162782131661442,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,US,0,3,101,2,1,0.69628333333333337,41.777,0.37417823555754592,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,3qnekV01J9k,on_demand,not_subscribed,IN,0,5,104,4,1,0,0,0,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,not_subscribed,IN,0,7,104,4,55,96.056383333333329,104.78878181818182,0.93854708301103285,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,live,subscribed,IN,0,0,101,2,1,68.2473,4094.838,99.752448233861145,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,subscribed,IN,0,7,104,4,1,2.3183333333333334,139.1,3.3445539793219523,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,E8mPCWIHBE8,on_demand,subscribed,IN,0,18,105,4,1,30.275,1816.5,98.1891891891892,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,dI1c44fOIRA,on_demand,subscribed,IN,0,18,104,4,2,0.80333333333333334,24.1,0.743368291178285,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,on_demand,subscribed,IN,0,17,104,4,1,0.13333333333333333,8,0.36934441366574333,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,Y6TtP54oNBk,on_demand,subscribed,IN,0,18,104,4,1,0.11166666666666666,6.7,0.17928819909017929,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,Op89IbOgp4s,on_demand,not_subscribed,IN,0,4,101,13,2,2.55325,76.5975,2.5023685070238484,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,subscribed,IN,0,3,104,4,38,173.15488333333334,273.40244736842106,3.460352453720049,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,subscribed,IN,7,3,104,4,6,1.44,14.4,0.18225541070750537,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,subscribed,IN,0,3,105,4,2,0.28666666666666668,8.6,0.20950060901339829,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,not_subscribed,IN,0,7,104,4,17,18.116566666666667,63.940823529411759,0.80927507314785174,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,subscribed,IN,0,3,104,4,6,4.5133333333333336,45.133333333333333,1.0994721883881446,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,N9fDVMt8P6c,on_demand,subscribed,IN,0,18,104,4,1,9.1113833333333325,546.683,59.037041036717063,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,subscribed,IN,7,3,104,4,2,0.78,23.4,0.57003654080389765,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,rm92-cBWkuE,on_demand,not_subscribed,IN,7,3,101,2,1,0.39856666666666668,23.914,0.681116491028197,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,IN,0,7,104,4,3,0.75166666666666671,15.033333333333333,0.36622005684125053,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,81DFglOxpUs,on_demand,subscribed,IN,0,7,104,4,1,0.081666666666666665,4.9,0.11279926335174954,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,oaijDBM_4pA,on_demand,subscribed,IN,0,7,104,4,1,0.215,12.9,0.617816091954023,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,17,104,5,1,0.759,45.54,0.40788177339901477,1,0.759
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,PcIsCdEAczA,on_demand,subscribed,IN,0,7,104,4,1,0.098333333333333328,5.9,0.10080300700495472,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,on_demand,subscribed,IN,0,3,101,2,1,0.0187,1.122,0.051800554016620495,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,3,105,4,1,0.021666666666666667,1.3,0.026278552658176673,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,not_subscribed,IN,0,8,104,4,6,22.621633333333332,226.21633333333332,2.026120316465144,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,3,104,4,7,13.891666666666667,119.07142857142857,2.4069421583066215,1,0.083333333333333329
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,Wv75UHokN4I,on_demand,subscribed,IN,0,18,104,4,1,0.03833333333333333,2.3,0.11036468330134357,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,on_demand,not_subscribed,IN,0,5,104,4,1,0.13333333333333333,8,0.36934441366574333,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,7,3,104,4,3,1.6683333333333332,33.366666666666667,0.674482851559868,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,US,0,3,101,2,1,1.0525666666666667,63.154,1.2766120881342227,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,KR,7,3,101,2,1,0.30106666666666665,18.064,0.4400487210718636,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,subscribed,IN,0,4,104,4,2,0.155,4.65,0.1118057225294542,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,zf0kIlOpBMo,on_demand,not_subscribed,IN,0,5,104,4,1,0.045,2.7,0.041221374045801527,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,X5fmeA79UyM,on_demand,subscribed,IN,0,3,104,4,1,0.56666666666666665,34,1.2977099236641221,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,live,subscribed,IN,0,4,101,2,1,68.248033333333339,4094.882,99.753520097442149,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,HeAYXvZy0Wg,on_demand,not_subscribed,IN,0,4,101,2,1,0.047,2.82,0.055566502463054189,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,0,104,4,1,2.5233333333333334,151.4,1.3560232870577698,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,7,105,4,3,4.84165,96.833000000000013,0.86729064039408865,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,7,104,4,9,22.265,148.43333333333334,1.3294521570383639,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,not_subscribed,IN,0,8,104,4,1,0.08666666666666667,5.2,0.065814453866599162,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,not_subscribed,IN,0,4,105,4,2,1.7416666666666667,52.25,0.66130869510188584,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,18Qu4OsEYuM,on_demand,not_subscribed,IN,0,7,104,4,1,0.05,3,0.05770340450086555,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,not_subscribed,IN,0,4,104,4,1,1.28,76.8,0.9720288571066954,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,not_subscribed,IN,0,5,104,5,1,8.77965,526.779,4.7181280788177338,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,live,subscribed,IN,0,3,102,4,1,0.42,25.2,0.61388550548112053,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,WTB8df5jB0U,on_demand,not_subscribed,IN,0,7,104,4,1,0.13333333333333333,8,0.17145306472353194,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,bGXNBLQozkc,on_demand,subscribed,IN,0,3,104,4,1,0.085,5.1,0.13524264120922833,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,E_L8abv6ymE,on_demand,subscribed,IN,0,5,104,4,1,0.19833333333333333,11.9,0.29245514868518063,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,onrdU8yrOxI,on_demand,not_subscribed,IN,7,3,101,2,1,0.40615,24.369,1.0721073471183458,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,IN,0,4,104,4,1,0.76333333333333331,45.8,1.1157125456760049,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,Lwrw6qSBwog,on_demand,not_subscribed,IN,10,4,104,4,1,0.1,6,10,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,subscribed,IN,0,7,105,4,2,1.23,36.9,0.46702948993798254,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,subscribed,IN,0,7,104,4,2,1.265,37.95,0.48031894696873811,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,7uVnG8rlgI0,on_demand,not_subscribed,IN,0,5,104,4,1,0.16666666666666666,10,0.244140625,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,not_subscribed,IN,7,3,104,5,1,0.29166666666666669,17.5,0.15673981191222572,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,lijG3JhJQXY,on_demand,subscribed,IN,0,4,104,4,1,0.016666666666666666,1,0.027159152634437807,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,Lwrw6qSBwog,on_demand,subscribed,IN,10,7,104,4,2,1.635,49.05,81.75,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,live,not_subscribed,IN,0,3,104,4,1,0.51,30.6,0.74543239951278928,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,HlF_JBN0nZU,on_demand,subscribed,IN,0,8,104,4,2,13.316666666666666,399.5,9.9850037490627344,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,on_demand,not_subscribed,IN,0,4,101,2,1,1.44085,86.451,3.9912742382271467,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OArTfsrz3M0,on_demand,not_subscribed,IN,0,4,104,4,1,0.1,6,0.18604651162790697,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,IN,0,4,105,4,1,0.395,23.7,0.47907822922983628,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,live,not_subscribed,IN,7,3,104,4,2,1.245,37.35,0.90986601705237513,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,IN,0,4,104,4,2,1.3433333333333333,40.3,0.81463513240347685,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,HlF_JBN0nZU,on_demand,subscribed,IN,0,4,104,4,1,17.241666666666667,1034.5,25.856035991002248,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,-k2t7x9f_gk,on_demand,subscribed,IN,0,4,104,4,1,0.53333333333333333,32,0.50697084917617241,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,8,105,4,4,12.511666666666667,187.675,1.6809225257501119,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,af1TdkjuagE,on_demand,not_subscribed,IN,0,4,104,4,1,0.078333333333333338,4.7,0.2,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,OCosxGEstYM,on_demand,subscribed,IN,0,0,101,2,2,4.0697833333333335,122.0935,5.6368190212373035,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,4,105,4,3,13.226666666666667,264.53333333333336,2.3693088520674728,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,live,subscribed,IN,0,4,104,4,3,186.38,3727.6,33.386475593372147,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,on_demand,not_subscribed,IN,7,3,104,5,1,0.346,20.76,0.2627515504366536,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,pbZdZJ14J2M,on_demand,subscribed,IN,0,18,105,4,1,0.093333333333333338,5.6,0.20289855072463769,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,KeH5IoPlyQQ,on_demand,subscribed,IN,10,3,104,4,3,0.83166666666666667,16.633333333333333,53.655913978494624,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,IN,0,5,105,5,1,0.19583333333333333,11.75,0.23751768748736607,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,M_1IhdTkyx8,on_demand,not_subscribed,IN,10,4,104,4,1,0.076666666666666661,4.6,115,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,GGZ18mYRkOU,on_demand,subscribed,IN,10,3,104,4,1,1.06,63.6,124.70588235294117,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,live,subscribed,IN,0,8,104,4,1,22.3075,1338.45,16.940260726490319,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,18Qu4OsEYuM,on_demand,subscribed,IN,0,7,104,4,1,0.063333333333333339,3.8,0.0730909790344297,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,WTB8df5jB0U,on_demand,subscribed,IN,0,7,104,4,1,0.065,3.9,0.083583369052721818,0,0
20231228,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,not_subscribed,IN,0,3,101,2,5,62.064233333333334,744.7708,6.67058486341245,0,0
